0, 0, Header, 1, 1, 192
1, 0, Start_track
1, 0, Title_t, "Melody"
1, 0, Tempo, 248962
1, 0, Key_signature, -3, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 288, Note_on_c, 0, 61, 100
1, 336, Note_off_c, 0, 61, 100
1, 336, Note_on_c, 0, 62, 100
1, 432, Note_off_c, 0, 62, 100
1, 432, Note_on_c, 0, 66, 100
1, 480, Note_off_c, 0, 66, 100
1, 480, Note_on_c, 0, 69, 100
1, 528, Note_off_c, 0, 69, 100
1, 528, Note_on_c, 0, 71, 100
1, 672, Note_off_c, 0, 71, 100
1, 672, Note_on_c, 0, 69, 100
1, 720, Note_off_c, 0, 69, 100
1, 720, Note_on_c, 0, 70, 100
1, 864, Note_off_c, 0, 70, 100
1, 864, Note_on_c, 0, 77, 100
1, 1008, Note_off_c, 0, 77, 100
1, 1008, Note_on_c, 0, 74, 100
1, 1104, Note_off_c, 0, 74, 100
1, 1104, Note_on_c, 0, 75, 100
1, 1248, Note_off_c, 0, 75, 100
1, 1248, Note_on_c, 0, 70, 100
1, 1440, Note_off_c, 0, 70, 100
1, 1440, Note_on_c, 0, 68, 100
1, 1632, Note_off_c, 0, 68, 100
1, 1632, Note_on_c, 0, 75, 100
1, 1824, Note_off_c, 0, 75, 100
1, 1824, Note_on_c, 0, 72, 100
1, 1872, Note_off_c, 0, 72, 100
1, 1872, Note_on_c, 0, 73, 100
1, 2016, Note_off_c, 0, 73, 100
1, 2016, Note_on_c, 0, 64, 100
1, 2112, Note_off_c, 0, 64, 100
1, 2496, Note_on_c, 0, 66, 100
1, 2592, Note_off_c, 0, 66, 100
1, 2592, Note_on_c, 0, 64, 100
1, 2688, Note_off_c, 0, 64, 100
1, 2688, Note_on_c, 0, 63, 100
1, 2784, Note_off_c, 0, 63, 100
1, 2784, Note_on_c, 0, 66, 100
1, 2832, Note_off_c, 0, 66, 100
1, 2832, Note_on_c, 0, 68, 100
1, 2976, Note_off_c, 0, 68, 100
1, 2976, Note_on_c, 0, 70, 100
1, 3072, Note_off_c, 0, 70, 100
1, 3072, Note_on_c, 0, 73, 100
1, 3168, Note_off_c, 0, 73, 100
1, 3168, Note_on_c, 0, 72, 100
1, 3216, Note_off_c, 0, 72, 100
1, 3216, Note_on_c, 0, 71, 100
1, 3360, Note_off_c, 0, 71, 100
1, 3360, Note_on_c, 0, 73, 100
1, 3456, Note_off_c, 0, 73, 100
1, 3456, Note_on_c, 0, 74, 100
1, 3552, Note_off_c, 0, 74, 100
1, 3552, Note_on_c, 0, 76, 100
1, 3648, Note_off_c, 0, 76, 100
1, 3648, Note_on_c, 0, 78, 100
1, 3744, Note_off_c, 0, 78, 100
1, 3744, Note_on_c, 0, 74, 100
1, 3888, Note_off_c, 0, 74, 100
1, 3888, Note_on_c, 0, 77, 100
1, 4032, Note_off_c, 0, 77, 100
1, 4032, Note_on_c, 0, 75, 100
1, 4128, Note_off_c, 0, 75, 100
1, 4128, Note_on_c, 0, 70, 100
1, 4224, Note_off_c, 0, 70, 100
1, 4224, Note_on_c, 0, 66, 100
1, 4288, Note_off_c, 0, 66, 100
1, 4288, Note_on_c, 0, 63, 100
1, 4352, Note_off_c, 0, 63, 100
1, 4352, Note_on_c, 0, 60, 100
1, 4464, Note_off_c, 0, 60, 100
1, 4464, Note_on_c, 0, 58, 100
1, 4608, Note_off_c, 0, 58, 100
1, 4608, Note_on_c, 0, 68, 100
1, 4704, Note_off_c, 0, 68, 100
1, 4704, Note_on_c, 0, 69, 100
1, 4992, Note_off_c, 0, 69, 100
1, 4992, Note_on_c, 0, 68, 100
1, 5088, Note_off_c, 0, 68, 100
1, 5088, Note_on_c, 0, 66, 100
1, 5184, Note_off_c, 0, 66, 100
1, 5184, Note_on_c, 0, 62, 100
1, 5280, Note_off_c, 0, 62, 100
1, 5280, Note_on_c, 0, 58, 100
1, 5376, Note_off_c, 0, 58, 100
1, 5376, Note_on_c, 0, 62, 100
